utc_now_ticks; pos_x; pos_y; pos_z; frwd_x; frwd_y; frwd_z
636961216805703322; 0,22205; 2,14483; -0,57219; 0,08931; -0,87078; 0,48350
636961216816733971; 0,57769; 1,61919; -1,04956; 0,30151; 0,06145; 0,95148
636961216819226607; 0,57590; 1,61993; -1,04932; 0,29697; 0,05826; 0,95311
636961216821789880; 0,57475; 1,62006; -1,04942; 0,29367; 0,05726; 0,95419
636961216824384554; 0,57556; 1,62006; -1,04965; 0,29336; 0,05713; 0,95429
636961216826961945; 0,57261; 1,62058; -1,04935; 0,29313; 0,05709; 0,95437
636961216829505147; 0,57364; 1,62014; -1,04931; 0,29549; 0,05611; 0,95370
636961216832058324; 0,57457; 1,62009; -1,04952; 0,29396; 0,05664; 0,95414
636961216834611494; 0,57570; 1,61987; -1,04968; 0,29420; 0,05737; 0,95402
636961216837164670; 0,57596; 1,61982; -1,04980; 0,29470; 0,05734; 0,95387
636961216839715035; 0,57615; 1,61981; -1,04968; 0,29488; 0,05748; 0,95380
636961216842268206; 0,57595; 1,61973; -1,04986; 0,29479; 0,05755; 0,95383
