utc_now_ticks; pos_x; pos_y; pos_z; frwd_x; frwd_y; frwd_z
636961167780056729; -0,26280; 2,20147; -0,29419; 0,05030; 0,03594; 0,99809
636961167791158198; -0,26285; 2,20112; -0,29533; 0,05213; 0,03573; 0,99800
636961167793701401; -0,26194; 2,20116; -0,29520; 0,05308; 0,03549; 0,99796
636961167796264546; -0,26272; 2,20134; -0,29570; 0,05196; 0,03754; 0,99794
636961167798857611; -0,26289; 2,20168; -0,29548; 0,04867; 0,04107; 0,99797
636961167801409107; -0,26366; 2,20190; -0,29578; 0,04906; 0,04242; 0,99789
636961167803969567; -0,26296; 2,20233; -0,29580; 0,04991; 0,04760; 0,99762
636961167806528779; -0,26366; 2,20291; -0,29657; 0,05235; 0,05248; 0,99725
636961167809084945; -0,25647; 2,20299; -0,29376; 0,10824; 0,05150; 0,99279
636961167811618165; -0,24705; 2,19734; -0,29182; 0,19201; -0,01198; 0,98132
636961167814171342; -0,24901; 2,19681; -0,29030; 0,20302; -0,02282; 0,97891
636961167816744468; -0,24888; 2,19556; -0,29096; 0,20392; -0,03534; 0,97835
636961167819297645; -0,24987; 2,19556; -0,29008; 0,20379; -0,03749; 0,97830
636961167821851882; -0,25047; 2,19554; -0,28950; 0,20221; -0,03830; 0,97859
636961167824405056; -0,25057; 2,19509; -0,29184; 0,20159; -0,04035; 0,97864
636961167826968304; -0,25391; 2,19509; -0,29051; 0,19578; -0,04215; 0,97974
636961167829511402; -0,25451; 2,19611; -0,28970; 0,19540; -0,03598; 0,98006
636961167832070461; -0,24915; 2,19481; -0,28457; 0,21758; -0,05575; 0,97445
636961167834622329; -0,25071; 2,19360; -0,28248; 0,19611; -0,06060; 0,97871
636961167837182111; -0,24878; 2,19242; -0,27831; 0,19336; -0,07325; 0,97839
636961167839722938; -0,24769; 2,19254; -0,27832; 0,19215; -0,07204; 0,97872
636961167842276106; -0,24756; 2,19271; -0,27750; 0,18631; -0,07117; 0,97991
636961167844839260; -0,24797; 2,19380; -0,27790; 0,17664; -0,05583; 0,98269
636961167847392428; -0,24686; 2,19509; -0,27755; 0,16660; -0,04125; 0,98516
636961167849955576; -0,24757; 2,19593; -0,27845; 0,15612; -0,03032; 0,98727
636961167852510273; -0,24696; 2,19530; -0,27810; 0,15712; -0,03804; 0,98685
636961167855058704; -0,24642; 2,19450; -0,27719; 0,15941; -0,04621; 0,98613
636961167857621849; -0,24754; 2,19445; -0,27838; 0,15429; -0,04511; 0,98700
636961167860165061; -0,24811; 2,19534; -0,28168; 0,15150; -0,03830; 0,98771
636961167862728198; -0,24647; 2,19606; -0,28478; 0,15742; -0,02777; 0,98714
636961167865277333; -0,24633; 2,19760; -0,28472; 0,18748; -0,01263; 0,98219
